CRUT;NSECPREV;CCLI;CTIPMOD;CMOD;NSECMOD;CTIPFV;CUSER;CIDPR;FUPGR;TUPGR
099;1588;07000370;01;00099;00001;1;;;;
099;1588;07000382;01;00099;00001;1;;;;
099;1590;07000386;01;00099;00001;1;;;;
099;1591;07000387;01;00099;00001;1;;;;
099;1592;07000389;01;00099;00001;1;;;;
099;1593;07000396;01;00099;00001;1;;;;
099;1594;07000397;01;00099;00001;1;;;;
099;1595;07000407;01;00099;00001;1;;;;
099;1596;07000408;01;00099;00001;1;;;;
099;1597;07000415;01;00099;00001;1;;;;
099;1598;07000423;01;00099;00001;1;;;;
099;1599;07003174;01;00099;00001;1;;;;
099;1600;07003178;01;00099;00001;1;;;;
099;1601;07003330;01;00099;00001;1;;;;
099;1602;07003507;01;00099;00001;1;;;;
099;1603;07004018;01;00099;00001;1;;;;
099;1604;07004131;01;00099;00001;1;;;;
099;1605;07004319;01;00099;00001;1;;;;
099;1606;07004321;01;00099;00001;1;;;;
099;1607;07004687;01;00099;00001;1;;;;
099;1608;07004947;01;00099;00001;1;;;;
099;1609;07005125;01;00099;00001;1;;;;
099;0022;07000079;01;00099;00001;1;;;;
099;0022;07000084;01;00099;00001;1;;;;
099;0022;07000089;01;00099;00001;1;;;;
099;0022;07000091;01;00099;00001;1;;;;
099;0010;07000095;01;00099;00001;1;;;;
099;0010;07000097;01;00099;00001;1;;;;
099;0010;07000098;01;00099;00001;1;;;;
099;0010;07002010;01;00099;00001;1;;;;
099;0010;07002015;01;00099;00001;1;;;;
099;0010;07002016;01;00099;00001;1;;;;
099;0010;07002020;01;00099;00001;1;;;;
099;0010;07002021;01;00099;00001;1;;;;
099;0010;07002028;01;00099;00001;1;;;;
099;0010;07002029;01;00099;00001;1;;;;
099;0010;07002030;01;00099;00001;1;;;;
099;0010;07002031;01;00099;00001;1;;;;
099;0010;07002033;01;00099;00001;1;;;;
099;0010;07002034;01;00099;00001;1;;;;
099;0010;07002036;01;00099;00001;1;;;;
099;0010;07002037;01;00099;00001;1;;;;
099;0010;07002039;01;00099;00001;1;;;;
099;0010;07002042;01;00099;00001;1;;;;
099;0010;07002044;01;00099;00001;1;;;;
099;0010;07002052;01;00099;00001;1;;;;
099;0010;07003005;01;00099;00001;1;;;;
099;0010;07003194;01;00099;00001;1;;;;
099;0010;07003196;01;00099;00001;1;;;;
099;0010;07003197;01;00099;00001;1;;;;
099;0010;07003367;01;00099;00001;1;;;;
099;0010;07003370;01;00099;00001;1;;;;
099;0010;07003475;01;00099;00001;1;;;;
099;0010;07004190;01;00099;00001;1;;;;
099;0010;07004820;01;00099;00001;1;;;;
099;0010;07005085;01;00099;00001;1;;;;
099;0010;07005114;01;00099;00001;1;;;;
099;0010;07001576;01;00099;00001;1;;;;
099;0010;07001579;01;00099;00001;1;;;;
099;0010;07001580;01;00099;00001;1;;;;
099;0010;07001586;01;00099;00001;1;;;;
099;0010;07001619;01;00099;00001;1;;;;
099;0010;07001630;01;00099;00001;1;;;;
099;0010;07001955;01;00099;00001;1;;;;
099;0010;07003013;01;00099;00001;1;;;;
099;0010;07003482;01;00099;00001;1;;;;
099;0010;07003724;01;00099;00001;1;;;;
099;0010;07003787;01;00099;00001;1;;;;
099;0010;07003808;01;00099;00001;1;;;;
099;0010;07004115;01;00099;00001;1;;;;
099;0010;07004188;01;00099;00001;1;;;;
099;0010;07004658;01;00099;00001;1;;;;
099;0010;07005039;01;00099;00001;1;;;;
019;0028;07005279;01;00019;00001;1;;;;
019;0200;07004015;01;00019;00001;1;;;;
019;0075;07003788;01;00019;00001;1;;;;
099;0010;07000260;01;00099;00001;1;;;;
099;0010;07000266;01;00099;00001;1;;;;
099;0010;07000268;01;00099;00001;1;;;;
099;0010;07000269;01;00099;00001;1;;;;
099;0010;07000271;01;00099;00001;1;;;;
099;0100;07000272;01;00099;00001;1;;;;
099;0010;07000280;01;00099;00001;1;;;;
099;0010;07000281;01;00099;00001;1;;;;
099;0010;07000282;01;00099;00001;1;;;;
099;0010;07000283;01;00099;00001;1;;;;
099;0010;07000285;01;00099;00001;1;;;;
099;0010;07000303;01;00099;00001;1;;;;
099;0010;07000307;01;00099;00001;1;;;;
099;0010;07000308;01;00099;00001;1;;;;
099;0010;07000324;01;00099;00001;1;;;;
099;0010;07000329;01;00099;00001;1;;;;
099;0010;07000343;01;00099;00001;1;;;;
099;0010;07000359;01;00099;00001;1;;;;
099;0010;07003029;01;00099;00001;1;;;;
099;0010;07003033;01;00099;00001;1;;;;
099;0010;07003038;01;00099;00001;1;;;;
099;0010;07003045;01;00099;00001;1;;;;
099;0010;07003047;01;00099;00001;1;;;;
099;0010;07003048;01;00099;00001;1;;;;
099;0010;07003399;01;00099;00001;1;;;;
099;0010;07003988;01;00099;00001;1;;;;
099;0010;07004060;01;00099;00001;1;;;;
099;1010;07004118;01;00099;00001;1;;;;
099;0010;07004277;01;00099;00001;1;;;;
099;0010;07004312;01;00099;00001;1;;;;
099;1010;07004316;01;00099;00001;1;;;;
099;0010;07004354;01;00099;00001;1;;;;
099;0010;07004356;01;00099;00001;1;;;;
099;0010;07004481;01;00099;00001;1;;;;
099;0010;07004514;01;00099;00001;1;;;;
099;0010;07005187;01;00099;00001;1;;;;
099;0010;07000621;01;00099;00001;1;;;;
099;0010;07000625;01;00099;00001;1;;;;
099;0010;07000635;01;00099;00001;1;;;;
099;0010;07000641;01;00099;00001;1;;;;
099;0010;07000643;01;00099;00001;1;;;;
099;0010;07000644;01;00099;00001;1;;;;
099;0010;07000645;01;00099;00001;1;;;;
099;0100;07000646;01;00099;00001;1;;;;
099;0010;07000647;01;00099;00001;1;;;;
099;0010;07000654;01;00099;00001;1;;;;
099;0010;07000655;01;00099;00001;1;;;;
099;0010;07000662;01;00099;00001;1;;;;
099;0010;07000663;01;00099;00001;1;;;;
099;0010;07000665;01;00099;00001;1;;;;
099;0010;07000667;01;00099;00001;1;;;;
099;0010;07000669;01;00099;00001;1;;;;
099;0010;07000670;01;00099;00001;1;;;;
099;0010;07000671;01;00099;00001;1;;;;
099;0010;07000672;01;00099;00001;1;;;;
099;0010;07000674;01;00099;00001;1;;;;
099;0010;07000675;01;00099;00001;1;;;;
099;0010;07000676;01;00099;00001;1;;;;
099;0010;07000677;01;00099;00001;1;;;;
099;0010;07000678;01;00099;00001;1;;;;
099;0010;07000679;01;00099;00001;1;;;;
099;0010;07000680;01;00099;00001;1;;;;
099;0010;07000681;01;00099;00001;1;;;;
099;0010;07000683;01;00099;00001;1;;;;
099;0010;07000684;01;00099;00001;1;;;;
099;0010;07000686;01;00099;00001;1;;;;
099;0010;07000687;01;00099;00001;1;;;;
099;0010;07002498;01;00099;00001;1;;;;
099;0010;07002502;01;00099;00001;1;;;;
099;0010;07002503;01;00099;00001;1;;;;
099;0010;07002504;01;00099;00001;1;;;;
099;0010;07002505;01;00099;00001;1;;;;
099;0010;07002506;01;00099;00001;1;;;;
099;0010;07002507;01;00099;00001;1;;;;
099;0010;07002511;01;00099;00001;1;;;;
099;0010;07002512;01;00099;00001;1;;;;
099;0010;07002808;01;00099;00001;1;;;;
099;0010;07003387;01;00099;00001;1;;;;
099;0010;07003391;01;00099;00001;1;;;;
099;0010;07003396;01;00099;00001;1;;;;
099;0010;07003485;01;00099;00001;1;;;;
099;0010;07003542;01;00099;00001;1;;;;
099;0010;07003585;01;00099;00001;1;;;;
099;0010;07003589;01;00099;00001;1;;;;
099;0010;07003682;01;00099;00001;1;;;;
099;0010;07003875;01;00099;00001;1;;;;
099;0010;07003902;01;00099;00001;1;;;;
099;0010;07003944;01;00099;00001;1;;;;
099;0010;07004070;01;00099;00001;1;;;;
099;0010;07004087;01;00099;00001;1;;;;
099;0010;07004828;01;00099;00001;1;;;;
064;0075;07004424;01;00064;00001;1;;;;
064;0130;07005282;01;00064;00001;1;;;;
064;0195;07005284;01;00064;00001;1;;;;
099;0010;07002231;01;00099;00001;1;;;;
099;0010;07002232;01;00099;00001;1;;;;
099;0010;07002233;01;00099;00001;1;;;;
099;0010;07002239;01;00099;00001;1;;;;
099;0010;07002242;01;00099;00001;1;;;;
099;0010;07002247;01;00099;00001;1;;;;
099;0010;07002248;01;00099;00001;1;;;;
099;0010;07002249;01;00099;00001;1;;;;
099;0010;07002251;01;00099;00001;1;;;;
099;0010;07002255;01;00099;00001;1;;;;
099;0010;07002256;01;00099;00001;1;;;;
099;0010;07002257;01;00099;00001;1;;;;
099;0010;07002258;01;00099;00001;1;;;;
099;0010;07002260;01;00099;00001;1;;;;
099;0010;07002261;01;00099;00001;1;;;;
099;0010;07002262;01;00099;00001;1;;;;
099;0010;07002263;01;00099;00001;1;;;;
099;0010;07002266;01;00099;00001;1;;;;
099;0010;07002269;01;00099;00001;1;;;;
099;0010;07002270;01;00099;00001;1;;;;
099;0010;07002274;01;00099;00001;1;;;;
099;0010;07002279;01;00099;00001;1;;;;
099;0010;07002280;01;00099;00001;1;;;;
099;0010;07002281;01;00099;00001;1;;;;
099;0010;07002282;01;00099;00001;1;;;;
099;0010;07002284;01;00099;00001;1;;;;
099;0010;07002285;01;00099;00001;1;;;;
099;0010;07002290;01;00099;00001;1;;;;
099;0010;07002291;01;00099;00001;1;;;;
099;0010;07002292;01;00099;00001;1;;;;
099;0010;07002624;01;00099;00001;1;;;;
099;0010;07002872;01;00099;00001;1;;;;
099;0010;07002873;01;00099;00001;1;;;;
099;0010;07002874;01;00099;00001;1;;;;
099;0010;07003205;01;00099;00001;1;;;;
099;0010;07003207;01;00099;00001;1;;;;
099;0010;07003309;01;00099;00001;1;;;;
099;0010;07003312;01;00099;00001;1;;;;
099;0010;07003313;01;00099;00001;1;;;;
099;0010;07003489;01;00099;00001;1;;;;
099;0010;07003495;01;00099;00001;1;;;;
099;0010;07003583;01;00099;00001;1;;;;
099;0100;07003730;01;00099;00001;1;;;;
099;0010;07003813;01;00099;00001;1;;;;
099;0100;07003876;01;00099;00001;1;;;;
099;0010;07003906;01;00099;00001;1;;;;
099;0010;07004058;01;00099;00001;1;;;;
099;0010;07004230;01;00099;00001;1;;;;
099;0010;07004363;01;00099;00001;1;;;;
099;0010;07004883;01;00099;00001;1;;;;
024;0140;07005122;01;00024;00001;1;;;;
099;0010;07000761;01;00099;00001;1;;;;
099;0010;07002145;01;00099;00001;1;;;;
099;0010;07002146;01;00099;00001;1;;;;
099;0022;07002151;01;00099;00001;1;;;;
099;0010;07002152;01;00099;00001;1;;;;
099;0010;07002153;01;00099;00001;1;;;;
099;0010;07002156;01;00099;00001;1;;;;
099;0010;07002157;01;00099;00001;1;;;;
099;0010;07002158;01;00099;00001;1;;;;
099;0010;07002159;01;00099;00001;1;;;;
099;0010;07002160;01;00099;00001;1;;;;
099;0010;07002163;01;00099;00001;1;;;;
099;0010;07002164;01;00099;00001;1;;;;
099;0010;07002167;01;00099;00001;1;;;;
099;0010;07002168;01;00099;00001;1;;;;
099;0010;07002170;01;00099;00001;1;;;;
099;0010;07002171;01;00099;00001;1;;;;
099;0010;07002174;01;00099;00001;1;;;;
099;0010;07002177;01;00099;00001;1;;;;
099;0010;07002178;01;00099;00001;1;;;;
099;0010;07002180;01;00099;00001;1;;;;
099;0010;07002184;01;00099;00001;1;;;;
099;0010;07002185;01;00099;00001;1;;;;
099;0010;07002186;01;00099;00001;1;;;;
099;0010;07002191;01;00099;00001;1;;;;
099;0010;07002193;01;00099;00001;1;;;;
099;0010;07002195;01;00099;00001;1;;;;
099;0010;07002198;01;00099;00001;1;;;;
099;0010;07002201;01;00099;00001;1;;;;
099;0010;07002204;01;00099;00001;1;;;;
099;0010;07002206;01;00099;00001;1;;;;
099;0010;07002875;01;00099;00001;1;;;;
099;0010;07002876;01;00099;00001;1;;;;
099;0010;07002950;01;00099;00001;1;;;;
099;0010;07002962;01;00099;00001;1;;;;
099;0010;07003100;01;00099;00001;1;;;;
099;0010;07003221;01;00099;00001;1;;;;
099;0010;07003223;01;00099;00001;1;;;;
099;0010;07003425;01;00099;00001;1;;;;
099;0010;07003624;01;00099;00001;1;;;;
099;0010;07003625;01;00099;00001;1;;;;
099;0010;07003626;01;00099;00001;1;;;;
099;0010;07003627;01;00099;00001;1;;;;
099;0010;07003693;01;00099;00001;1;;;;
099;0010;07003765;01;00099;00001;1;;;;
099;0100;07003767;01;00099;00001;1;;;;
099;0010;07003795;01;00099;00001;1;;;;
099;0010;07003818;01;00099;00001;1;;;;
099;0010;07003946;01;00099;00001;1;;;;
099;0010;07003947;01;00099;00001;1;;;;
099;0010;07004089;01;00099;00001;1;;;;
099;0010;07004235;01;00099;00001;1;;;;
099;0010;07004284;01;00099;00001;1;;;;
099;0010;07004451;01;00099;00001;1;;;;
099;0010;07004623;01;00099;00001;1;;;;
099;0010;07004982;01;00099;00001;1;;;;
099;0010;07005191;01;00099;00001;1;;;;
099;0010;07005192;01;00099;00001;1;;;;
099;0100;07005217;01;00099;00001;1;;;;
028;0042;07004733;01;00028;00001;1;;;;
099;1610;07001460;01;00099;00001;1;;;;
099;1611;07001468;01;00099;00001;1;;;;
099;1612;07001469;01;00099;00001;1;;;;
099;1613;07001474;01;00099;00001;1;;;;
099;1614;07001477;01;00099;00001;1;;;;
099;1615;07001480;01;00099;00001;1;;;;
099;1616;07001485;01;00099;00001;1;;;;
099;1617;07001492;01;00099;00001;1;;;;
099;1618;07001497;01;00099;00001;1;;;;
099;1619;07001502;01;00099;00001;1;;;;
099;1621;07003407;01;00099;00001;1;;;;
099;1622;07003418;01;00099;00001;1;;;;
099;1623;07003618;01;00099;00001;1;;;;
099;1624;07003620;01;00099;00001;1;;;;
099;1625;07003695;01;00099;00001;1;;;;
099;1626;07003697;01;00099;00001;1;;;;
099;1627;07003766;01;00099;00001;1;;;;
099;1628;07001486;01;00099;00001;1;;;;
036;0150;07003051;01;00036;00001;1;;;;
068;0132;07005294;01;00068;00001;1;;;;
099;0010;07000693;01;00099;00001;1;;;;
099;0010;07000695;01;00099;00001;1;;;;
099;0010;07000700;01;00099;00001;1;;;;
099;0010;07000702;01;00099;00001;1;;;;
099;0010;07000704;01;00099;00001;1;;;;
099;0010;07000705;01;00099;00001;1;;;;
099;0010;07000707;01;00099;00001;1;;;;
099;0010;07000709;01;00099;00001;1;;;;
099;0010;07000711;01;00099;00001;1;;;;
099;0010;07000712;01;00099;00001;1;;;;
099;0010;07000713;01;00099;00001;1;;;;
099;0010;07000715;01;00099;00001;1;;;;
099;0010;07000718;01;00099;00001;1;;;;
099;0010;07000720;01;00099;00001;1;;;;
099;0010;07000727;01;00099;00001;1;;;;
099;0010;07000730;01;00099;00001;1;;;;
099;0010;07000735;01;00099;00001;1;;;;
099;0010;07000736;01;00099;00001;1;;;;
099;0010;07000738;01;00099;00001;1;;;;
099;0100;07002513;01;00099;00001;1;;;;
099;0010;07002515;01;00099;00001;1;;;;
099;0010;07002520;01;00099;00001;1;;;;
099;0100;07002789;01;00099;00001;1;;;;
099;0010;07002792;01;00099;00001;1;;;;
099;0010;07003241;01;00099;00001;1;;;;
099;0010;07003243;01;00099;00001;1;;;;
099;0010;07003402;01;00099;00001;1;;;;
099;0010;07003405;01;00099;00001;1;;;;
099;0010;07003426;01;00099;00001;1;;;;
099;0010;07003554;01;00099;00001;1;;;;
099;0010;07003629;01;00099;00001;1;;;;
099;0010;07003816;01;00099;00001;1;;;;
099;0010;07003878;01;00099;00001;1;;;;
099;0010;07004153;01;00099;00001;1;;;;
099;0010;07004450;01;00099;00001;1;;;;
099;0010;07005128;01;00099;00001;1;;;;
099;0010;07005160;01;00099;00001;1;;;;
035;0136;07001192;01;00035;00001;1;;;;
099;1629;07000891;01;00099;00001;1;;;;
099;1630;07000959;01;00099;00001;1;;;;
099;1631;07000960;01;00099;00001;1;;;;
099;1632;07000961;01;00099;00001;1;;;;
099;1633;07000964;01;00099;00001;1;;;;
099;1634;07000967;01;00099;00001;1;;;;
099;1635;07000968;01;00099;00001;1;;;;
099;1636;07000969;01;00099;00001;1;;;;
099;1637;07000970;01;00099;00001;1;;;;
099;1638;07000971;01;00099;00001;1;;;;
099;1639;07000972;01;00099;00001;1;;;;
099;1640;07000973;01;00099;00001;1;;;;
099;1641;07000974;01;00099;00001;1;;;;
099;1642;07000977;01;00099;00001;1;;;;
099;1643;07000978;01;00099;00001;1;;;;
099;1644;07000979;01;00099;00001;1;;;;
099;1647;07000983;01;00099;00001;1;;;;
099;1648;07000990;01;00099;00001;1;;;;
099;1649;07000991;01;00099;00001;1;;;;
099;1650;07000992;01;00099;00001;1;;;;
099;1651;07000993;01;00099;00001;1;;;;
099;1652;07000994;01;00099;00001;1;;;;
099;1654;07000996;01;00099;00001;1;;;;
099;1655;07000997;01;00099;00001;1;;;;
099;1656;07000999;01;00099;00001;1;;;;
099;1658;07001002;01;00099;00001;1;;;;
099;1660;07001004;01;00099;00001;1;;;;
099;1661;07001005;01;00099;00001;1;;;;
099;1662;07001006;01;00099;00001;1;;;;
099;1663;07001007;01;00099;00001;1;;;;
099;1664;07001008;01;00099;00001;1;;;;
099;1667;07002287;01;00099;00001;1;;;;
099;1670;07002567;01;00099;00001;1;;;;
099;1671;07002817;01;00099;00001;1;;;;
099;1672;07003121;01;00099;00001;1;;;;
099;1673;07003122;01;00099;00001;1;;;;
099;1674;07003558;01;00099;00001;1;;;;
099;1675;07003636;01;00099;00001;1;;;;
099;1676;07003701;01;00099;00001;1;;;;
099;1677;07003853;01;00099;00001;1;;;;
099;1678;07004460;01;00099;00001;1;;;;
099;1679;07004462;01;00099;00001;1;;;;
099;1680;07004525;01;00099;00001;1;;;;
099;1682;07004859;01;00099;00001;1;;;;
099;1683;07004893;01;00099;00001;1;;;;
099;1684;07004894;01;00099;00001;1;;;;
099;1685;07004949;01;00099;00001;1;;;;
099;1687;07004989;01;00099;00001;1;;;;
099;1688;07004990;01;00099;00001;1;;;;
099;1689;07004994;01;00099;00001;1;;;;
099;1690;07005025;01;00099;00001;1;;;;
099;1691;07005079;01;00099;00001;1;;;;
099;1694;07000740;01;00099;00001;1;;;;
099;1695;07000742;01;00099;00001;1;;;;
099;1700;07000745;01;00099;00001;1;;;;
099;1701;07000749;01;00099;00001;1;;;;
099;1702;07000753;01;00099;00001;1;;;;
099;1703;07000756;01;00099;00001;1;;;;
099;1704;07000759;01;00099;00001;1;;;;
099;1705;07000762;01;00099;00001;1;;;;
099;1706;07000763;01;00099;00001;1;;;;
099;1707;07000764;01;00099;00001;1;;;;
099;1708;07000765;01;00099;00001;1;;;;
099;1810;07002529;01;00099;00001;1;;;;
099;1811;07002530;01;00099;00001;1;;;;
099;1812;07002532;01;00099;00001;1;;;;
099;1912;07002539;01;00099;00001;1;;;;
099;1813;07002795;01;00099;00001;1;;;;
099;1814;07002796;01;00099;00001;1;;;;
099;1815;07002834;01;00099;00001;1;;;;
099;1816;07003430;01;00099;00001;1;;;;
099;1817;07003511;01;00099;00001;1;;;;
099;1818;07003512;01;00099;00001;1;;;;
099;1819;07003634;01;00099;00001;1;;;;
099;1821;07003738;01;00099;00001;1;;;;
099;1822;07003739;01;00099;00001;1;;;;
099;1823;07003740;01;00099;00001;1;;;;
099;1824;07003772;01;00099;00001;1;;;;
099;1825;07003773;01;00099;00001;1;;;;
099;1826;07003774;01;00099;00001;1;;;;
099;1827;07003819;01;00099;00001;1;;;;
099;1828;07003852;01;00099;00001;1;;;;
099;1829;07004044;01;00099;00001;1;;;;
099;1831;07004064;01;00099;00001;1;;;;
099;1832;07005130;01;00099;00001;1;;;;
045;0101;07005302;01;00045;00001;1;;;;
041;0333;07003163;01;00041;00001;1;;;;
041;0203;07004293;01;00041;00001;1;;;;
099;0010;07000769;01;00099;00001;1;;;;
099;0010;07000777;01;00099;00001;1;;;;
099;0011;07000783;01;00099;00001;1;;;;
099;0011;07000784;01;00099;00001;1;;;;
099;0011;07000785;01;00099;00001;1;;;;
099;0011;07000786;01;00099;00001;1;;;;
099;0011;07000787;01;00099;00001;1;;;;
099;0011;07000788;01;00099;00001;1;;;;
099;0011;07002804;01;00099;00001;1;;;;
099;0011;07003246;01;00099;00001;1;;;;
099;0011;07003252;01;00099;00001;1;;;;
099;0011;07003254;01;00099;00001;1;;;;
099;0101;07003261;01;00099;00001;1;;;;
099;0011;07003450;01;00099;00001;1;;;;
099;0011;07003519;01;00099;00001;1;;;;
099;0012;07003600;01;00099;00001;1;;;;
099;0011;07003747;01;00099;00001;1;;;;
099;0012;07003892;01;00099;00001;1;;;;
099;0012;07004645;01;00099;00001;1;;;;
058;0146;07002000;01;00058;00001;1;;;;
052;0156;07005266;01;00052;00001;1;;;;
052;0135;07000780;01;00052;00001;1;;;;
052;0250;07003524;01;00052;00001;1;;;;
099;0011;07000572;01;00099;00001;1;;;;
099;0011;07000574;01;00099;00001;1;;;;
099;0011;07000575;01;00099;00001;1;;;;
099;0011;07000576;01;00099;00001;1;;;;
099;0010;07000577;01;00099;00001;1;;;;
099;0010;07000579;01;00099;00001;1;;;;
099;0010;07002812;01;00099;00001;1;;;;
099;0018;07002815;01;00099;00001;1;;;;
099;0020;07003267;01;00099;00001;1;;;;
099;1200;07003271;01;00099;00001;1;;;;
099;0010;07003273;01;00099;00001;1;;;;
099;0010;07003359;01;00099;00001;1;;;;
099;0010;07003460;01;00099;00001;1;;;;
099;0010;07003461;01;00099;00001;1;;;;
099;0010;07003465;01;00099;00001;1;;;;
099;0010;07003573;01;00099;00001;1;;;;
099;0010;07003659;01;00099;00001;1;;;;
099;0010;07003719;01;00099;00001;1;;;;
099;0010;07003823;01;00099;00001;1;;;;
099;0010;07004767;01;00099;00001;1;;;;
099;0010;07000552;01;00099;00001;1;;;;
099;0010;07000554;01;00099;00001;1;;;;
099;0010;07000556;01;00099;00001;1;;;;
099;0010;07000558;01;00099;00001;1;;;;
099;0010;07000560;01;00099;00001;1;;;;
099;0010;07000565;01;00099;00001;1;;;;
099;1000;07000569;01;00099;00001;1;;;;
009;0016;07003346;01;00009;00001;1;;;;
099;0010;07000848;01;00099;00001;1;;;;
099;0010;07000849;01;00099;00001;1;;;;
099;0010;07000861;01;00099;00001;1;;;;
099;0010;07000867;01;00099;00001;1;;;;
099;0010;07002548;01;00099;00001;1;;;;
099;0010;07002549;01;00099;00001;1;;;;
099;0010;07002551;01;00099;00001;1;;;;
099;0010;07002553;01;00099;00001;1;;;;
099;0010;07002554;01;00099;00001;1;;;;
099;0010;07002555;01;00099;00001;1;;;;
099;0010;07002556;01;00099;00001;1;;;;
099;0010;07002557;01;00099;00001;1;;;;
099;0010;07003203;01;00099;00001;1;;;;
099;0010;07003474;01;00099;00001;1;;;;
099;0010;07003580;01;00099;00001;1;;;;
099;0010;07003827;01;00099;00001;1;;;;
099;0010;07003900;01;00099;00001;1;;;;
099;0010;07004341;01;00099;00001;1;;;;
099;0010;07004342;01;00099;00001;1;;;;
099;0010;07004343;01;00099;00001;1;;;;
099;0010;07004774;01;00099;00001;1;;;;
099;0010;07004873;01;00099;00001;1;;;;
099;0010;07004874;01;00099;00001;1;;;;
099;0010;07005008;01;00099;00001;1;;;;
099;0010;07003070;01;00099;00001;1;;;;
099;0010;07003077;01;00099;00001;1;;;;
099;0010;07003084;01;00099;00001;1;;;;
099;0010;07003096;01;00099;00001;1;;;;
099;0010;07003110;01;00099;00001;1;;;;
099;0010;07003125;01;00099;00001;1;;;;
099;0010;07003152;01;00099;00001;1;;;;
099;0010;07003611;01;00099;00001;1;;;;
099;0010;07003984;01;00099;00001;1;;;;
099;0010;07004074;01;00099;00001;1;;;;
099;0010;07004156;01;00099;00001;1;;;;
099;0010;07004159;01;00099;00001;1;;;;
099;0010;07004287;01;00099;00001;1;;;;
099;0010;07004288;01;00099;00001;1;;;;
099;0010;07004291;01;00099;00001;1;;;;
099;0010;07004292;01;00099;00001;1;;;;
099;0010;07004327;01;00099;00001;1;;;;
099;0010;07004530;01;00099;00001;1;;;;
099;0010;07004566;01;00099;00001;1;;;;
099;0010;07004568;01;00099;00001;1;;;;
099;0010;07004698;01;00099;00001;1;;;;
099;0010;07004700;01;00099;00001;1;;;;
099;0010;07004753;01;00099;00001;1;;;;
099;0010;07004855;01;00099;00001;1;;;;
099;0010;07005162;01;00099;00001;1;;;;
099;0010;07001770;01;00099;00001;1;;;;
099;0010;07001771;01;00099;00001;1;;;;
099;0010;07001776;01;00099;00001;1;;;;
099;0010;07001779;01;00099;00001;1;;;;
099;0010;07001788;01;00099;00001;1;;;;
099;0010;07001794;01;00099;00001;1;;;;
099;0010;07001796;01;00099;00001;1;;;;
099;0010;07001799;01;00099;00001;1;;;;
099;0010;07002823;01;00099;00001;1;;;;
099;0010;07002860;01;00099;00001;1;;;;
099;0010;07002862;01;00099;00001;1;;;;
099;0010;07002865;01;00099;00001;1;;;;
099;0010;07002867;01;00099;00001;1;;;;
099;0010;07002870;01;00099;00001;1;;;;
099;0010;07002933;01;00099;00001;1;;;;
099;0010;07002934;01;00099;00001;1;;;;
099;0010;07003397;01;00099;00001;1;;;;
099;0010;07003591;01;00099;00001;1;;;;
099;0010;07003790;01;00099;00001;1;;;;
099;0010;07004323;01;00099;00001;1;;;;
099;0010;07004561;01;00099;00001;1;;;;
099;0010;07004666;01;00099;00001;1;;;;
